user_id,signup_date,user_tier,org_size
user_2601,2025-02-09,free,small
user_2602,2025-01-20,free,small
user_2603,2025-02-03,free,small
user_2604,2025-01-06,premium,medium
user_2605,2025-02-24,premium,medium
user_2606,2025-02-14,free,medium
user_2607,2025-02-19,free,small
user_2608,2025-01-15,free,medium
user_2609,2025-02-17,free,medium
user_2610,2025-02-04,free,medium
user_2611,2025-02-05,free,small
user_2612,2025-01-12,free,medium
user_2613,2025-01-11,premium,small
user_2614,2025-01-13,free,medium
user_2615,2025-01-24,free,medium
user_2616,2025-02-10,free,medium
user_2617,2025-01-15,free,small
user_2618,2025-01-03,free,small
user_2619,2025-02-14,premium,medium
user_2620,2025-02-16,premium,small
user_2621,2025-01-15,premium,small
user_2622,2025-01-24,free,small
user_2623,2025-02-12,free,small
user_2624,2025-02-11,free,small
user_2625,2025-02-25,free,small
user_2626,2025-01-20,free,small
user_2627,2025-01-04,free,medium
user_2628,2025-01-18,free,small
user_2629,2025-01-24,premium,small
user_2630,2025-01-24,premium,small
user_2631,2025-01-16,free,small
user_2632,2025-01-26,free,small
user_2633,2025-01-01,free,medium
user_2634,2025-02-12,free,small
user_2635,2025-02-23,free,small
user_2636,2025-02-12,free,medium
user_2637,2025-02-11,free,medium
user_2638,2025-01-30,free,small
user_2639,2025-01-26,free,small
user_2640,2025-02-27,free,small
user_2641,2025-02-25,free,small
user_2642,2025-01-09,free,medium
user_2643,2025-01-01,premium,small
user_2644,2025-02-05,free,small
user_2645,2025-01-09,free,medium
user_2646,2025-01-12,free,small
user_2647,2025-01-06,free,small
user_2648,2025-01-07,free,small
user_2649,2025-02-20,free,medium
user_2650,2025-02-06,free,small
user_2651,2025-01-22,free,small
user_2652,2025-02-02,premium,small
user_2653,2025-03-01,free,large
user_2654,2025-01-24,free,medium
user_2655,2025-01-13,premium,small
user_2656,2025-02-28,free,small
user_2657,2025-02-27,free,small
user_2658,2025-02-26,premium,medium
user_2659,2025-02-11,free,small
user_2660,2025-01-15,premium,medium
user_2661,2025-02-27,free,small
user_2662,2025-01-07,free,large
user_2663,2025-01-27,premium,small
user_2664,2025-01-09,free,small
user_2665,2025-02-20,free,small
user_2666,2025-02-03,free,large
user_2667,2025-01-14,free,medium
user_2668,2025-01-08,free,small
user_2669,2025-01-28,premium,small
user_2670,2025-01-12,free,small
user_2671,2025-02-11,free,small
user_2672,2025-01-10,free,small
user_2673,2025-02-08,free,small
user_2674,2025-03-01,free,medium
user_2675,2025-02-10,premium,medium
user_2676,2025-02-02,free,medium
user_2677,2025-02-23,free,small
user_2678,2025-01-05,free,small
user_2679,2025-01-31,premium,small
user_2680,2025-01-17,free,small
user_2681,2025-01-11,free,small
user_2682,2025-02-28,free,medium
user_2683,2025-01-09,free,small
user_2684,2025-02-28,free,small
user_2685,2025-01-31,free,medium
user_2686,2025-01-09,free,small
user_2687,2025-02-05,premium,medium
user_2688,2025-01-09,premium,medium
user_2689,2025-02-03,premium,large
user_2690,2025-01-06,free,small
user_2691,2025-02-01,free,medium
user_2692,2025-02-22,free,medium
user_2693,2025-01-15,free,large
user_2694,2025-02-15,free,small
user_2695,2025-02-07,free,small
user_2696,2025-01-20,free,small
user_2697,2025-02-19,free,small
user_2698,2025-01-09,free,medium
user_2699,2025-02-24,free,small
user_2700,2025-01-14,premium,small
user_2701,2025-02-08,premium,medium
user_2702,2025-02-18,free,small
user_2703,2025-01-16,free,large
user_2704,2025-01-07,free,large
user_2705,2025-01-19,premium,small
user_2706,2025-02-05,free,small
user_2707,2025-01-02,free,small
user_2708,2025-01-13,free,small
user_2709,2025-01-21,free,small
user_2710,2025-02-28,free,small
user_2711,2025-02-01,free,medium
user_2712,2025-02-06,free,small
user_2713,2025-02-24,free,medium
user_2714,2025-02-16,premium,small
user_2715,2025-02-14,premium,small
user_2716,2025-01-11,free,large
user_2717,2025-01-18,premium,medium
user_2718,2025-02-18,premium,medium
user_2719,2025-02-11,premium,small
user_2720,2025-01-25,free,small
user_2721,2025-01-28,free,medium
user_2722,2025-02-13,free,small
user_2723,2025-01-17,premium,small
user_2724,2025-01-30,free,large
user_2725,2025-01-11,premium,medium
user_2726,2025-02-15,free,small
user_2727,2025-01-27,free,small
user_2728,2025-01-30,premium,small
user_2729,2025-01-21,premium,medium
user_2730,2025-01-11,free,small
user_2731,2025-01-12,free,medium
user_2732,2025-01-26,free,small
user_2733,2025-01-28,free,small
user_2734,2025-02-18,free,small
user_2735,2025-02-22,free,medium
user_2736,2025-01-13,premium,medium
user_2737,2025-02-17,free,small
user_2738,2025-01-17,premium,small
user_2739,2025-02-28,premium,medium
user_2740,2025-01-17,free,small
user_2741,2025-01-03,free,medium
user_2742,2025-01-14,free,medium
user_2743,2025-02-12,free,small
user_2744,2025-01-30,premium,medium
user_2745,2025-01-28,free,medium
user_2746,2025-02-02,premium,small
user_2747,2025-01-15,free,medium
user_2748,2025-02-07,free,medium
user_2749,2025-02-13,free,medium
user_2750,2025-01-25,free,small
user_2751,2025-01-19,free,small
user_2752,2025-01-08,free,small
user_2753,2025-02-26,free,small
user_2754,2025-01-25,premium,small
user_2755,2025-02-14,premium,small
user_2756,2025-01-22,free,small
user_2757,2025-02-05,free,medium
user_2758,2025-01-03,free,medium
user_2759,2025-01-01,free,small
user_2760,2025-02-18,free,medium
user_2761,2025-02-25,free,small
user_2762,2025-02-06,free,medium
user_2763,2025-02-06,free,medium
user_2764,2025-02-08,free,medium
user_2765,2025-02-28,premium,small
user_2766,2025-01-28,free,medium
user_2767,2025-01-17,free,medium
user_2768,2025-02-20,free,medium
user_2769,2025-02-14,free,medium
user_2770,2025-01-04,free,small
user_2771,2025-02-10,free,small
user_2772,2025-02-10,free,medium
user_2773,2025-01-18,premium,small
user_2774,2025-01-20,free,small
user_2775,2025-01-11,free,small
user_2776,2025-01-25,free,medium
user_2777,2025-01-14,free,small
user_2778,2025-01-08,premium,small
user_2779,2025-01-19,free,small
user_2780,2025-02-19,premium,small
user_2781,2025-02-15,premium,large
user_2782,2025-01-16,free,small
user_2783,2025-01-16,free,small
user_2784,2025-02-24,free,small
user_2785,2025-01-02,free,small
user_2786,2025-02-18,free,small
user_2787,2025-01-14,free,small
user_2788,2025-01-01,free,large
user_2789,2025-02-02,free,medium
user_2790,2025-01-23,free,small
user_2791,2025-01-13,free,medium
user_2792,2025-01-24,free,small
user_2793,2025-01-22,free,small
user_2794,2025-03-01,free,medium
user_2795,2025-01-01,free,small
user_2796,2025-02-06,premium,small
user_2797,2025-02-07,free,large
user_2798,2025-01-12,free,large
user_2799,2025-01-10,free,small
user_2800,2025-01-07,free,small
user_2801,2025-02-17,premium,medium
user_2802,2025-02-06,premium,small
user_2803,2025-01-15,free,medium
user_2804,2025-01-12,premium,small
user_2805,2025-02-11,free,small
user_2806,2025-02-14,free,small
user_2807,2025-01-24,free,small
user_2808,2025-02-02,free,small
user_2809,2025-02-19,premium,small
user_2810,2025-01-26,free,small
user_2811,2025-01-23,free,medium
user_2812,2025-02-26,free,large
user_2813,2025-01-09,free,large
user_2814,2025-02-02,free,small
user_2815,2025-02-03,premium,medium
user_2816,2025-02-25,premium,small
user_2817,2025-01-21,free,medium
user_2818,2025-02-02,free,small
user_2819,2025-02-03,free,medium
user_2820,2025-02-12,free,medium
user_2821,2025-01-09,free,medium
user_2822,2025-01-26,premium,small
user_2823,2025-02-20,free,small
user_2824,2025-02-25,free,medium
user_2825,2025-02-27,free,small
user_2826,2025-01-12,free,medium
user_2827,2025-02-27,free,small
user_2828,2025-01-28,free,small
user_2829,2025-02-05,free,small
user_2830,2025-02-13,free,small
user_2831,2025-01-04,free,large
user_2832,2025-02-16,free,small
user_2833,2025-01-06,free,small
user_2834,2025-01-25,free,medium
user_2835,2025-02-17,premium,small
user_2836,2025-02-10,free,small
user_2837,2025-02-07,premium,small
user_2838,2025-01-26,premium,small
user_2839,2025-02-18,premium,small
user_2840,2025-02-24,free,medium
user_2841,2025-02-21,free,small
user_2842,2025-02-26,premium,small
user_2843,2025-01-06,free,medium
user_2844,2025-01-11,free,small
user_2845,2025-01-07,premium,large
user_2846,2025-02-15,free,small
user_2847,2025-01-26,premium,large
user_2848,2025-01-09,free,small
user_2849,2025-02-25,free,small
user_2850,2025-01-29,free,small
user_2851,2025-02-28,free,small
user_2852,2025-01-03,free,small
user_2853,2025-01-25,free,medium
user_2854,2025-02-17,free,small
user_2855,2025-01-27,premium,small
user_2856,2025-02-08,premium,small
user_2857,2025-02-25,free,small
user_2858,2025-02-12,free,large
user_2859,2025-01-10,free,small
user_2860,2025-02-25,free,medium
user_2861,2025-01-13,free,small
user_2862,2025-01-01,free,small
user_2863,2025-02-25,free,small
user_2864,2025-01-27,free,small
user_2865,2025-02-16,premium,small
user_2866,2025-02-01,free,small
user_2867,2025-02-17,free,medium
user_2868,2025-01-21,free,medium
user_2869,2025-02-16,free,small
user_2870,2025-01-13,free,medium
user_2871,2025-02-10,free,small
user_2872,2025-01-08,premium,small
user_2873,2025-01-12,free,small
user_2874,2025-01-25,free,medium
user_2875,2025-02-11,premium,small
user_2876,2025-03-01,free,large
user_2877,2025-01-09,free,small
user_2878,2025-02-05,free,medium
user_2879,2025-03-01,premium,medium
user_2880,2025-02-26,free,small
user_2881,2025-02-06,premium,small
user_2882,2025-01-16,free,small
user_2883,2025-01-24,premium,small
user_2884,2025-01-30,free,small
user_2885,2025-01-09,free,small
user_2886,2025-01-25,free,small
user_2887,2025-02-20,free,small
user_2888,2025-02-27,free,small
user_2889,2025-01-31,free,medium
user_2890,2025-02-14,free,small
user_2891,2025-01-21,free,small
user_2892,2025-01-27,free,large
user_2893,2025-01-11,premium,small
user_2894,2025-02-23,free,small
user_2895,2025-01-11,free,small
user_2896,2025-01-22,free,medium
user_2897,2025-01-27,free,small
user_2898,2025-01-04,free,large
user_2899,2025-02-26,free,large
user_2900,2025-02-14,free,medium
user_2901,2025-02-25,free,medium
user_2902,2025-02-12,premium,small
user_2903,2025-02-07,free,medium
user_2904,2025-01-11,free,large
user_2905,2025-01-02,free,small
user_2906,2025-02-11,free,small
user_2907,2025-01-24,free,small
user_2908,2025-01-19,free,medium
user_2909,2025-02-23,free,large
user_2910,2025-01-23,free,medium
user_2911,2025-01-31,free,large
user_2912,2025-02-02,free,medium
user_2913,2025-01-31,free,medium
user_2914,2025-02-16,free,medium
user_2915,2025-01-16,free,medium
user_2916,2025-01-06,free,small
user_2917,2025-01-17,free,small
user_2918,2025-02-23,free,small
user_2919,2025-02-28,free,large
user_2920,2025-02-24,free,small
user_2921,2025-01-04,free,small
user_2922,2025-01-21,free,medium
user_2923,2025-02-12,free,small
user_2924,2025-02-13,free,medium
user_2925,2025-01-15,free,small
user_2926,2025-02-22,free,small
user_2927,2025-01-15,free,small
user_2928,2025-02-16,premium,medium
user_2929,2025-01-01,free,small
user_2930,2025-01-31,premium,medium
user_2931,2025-01-03,free,small
user_2932,2025-02-02,free,large
user_2933,2025-01-26,free,small
user_2934,2025-01-27,premium,medium
user_2935,2025-01-23,free,small
user_2936,2025-01-21,premium,small
user_2937,2025-01-26,free,small
user_2938,2025-01-24,free,small
user_2939,2025-02-24,free,small
user_2940,2025-02-23,free,small
user_2941,2025-01-14,free,small
user_2942,2025-02-13,free,small
user_2943,2025-02-18,premium,medium
user_2944,2025-02-08,free,medium
user_2945,2025-01-06,free,small
user_2946,2025-02-17,free,small
user_2947,2025-01-10,free,small
user_2948,2025-01-13,free,small
user_2949,2025-02-03,free,small
user_2950,2025-02-14,free,medium
user_2951,2025-02-02,premium,large
user_2952,2025-03-01,premium,medium
user_2953,2025-02-14,free,small
user_2954,2025-01-18,free,medium
user_2955,2025-02-02,premium,small
user_2956,2025-01-08,free,small
user_2957,2025-01-05,free,small
user_2958,2025-02-03,free,medium
user_2959,2025-02-08,free,medium
user_2960,2025-02-02,free,small
user_2961,2025-02-14,free,small
user_2962,2025-01-23,free,small
user_2963,2025-02-11,free,medium
user_2964,2025-01-03,free,medium
user_2965,2025-02-11,free,medium
user_2966,2025-01-14,free,medium
user_2967,2025-02-19,free,medium
user_2968,2025-01-07,free,small
user_2969,2025-01-25,free,small
user_2970,2025-02-01,free,small
user_2971,2025-01-20,premium,medium
user_2972,2025-01-25,free,small
user_2973,2025-02-15,free,medium
user_2974,2025-01-29,free,medium
user_2975,2025-02-07,premium,medium
user_2976,2025-01-23,premium,small
user_2977,2025-02-05,premium,small
user_2978,2025-02-06,free,small
user_2979,2025-02-14,free,small
user_2980,2025-02-01,free,medium
user_2981,2025-02-01,free,small
user_2982,2025-01-12,free,medium
user_2983,2025-02-26,premium,small
user_2984,2025-01-19,premium,medium
user_2985,2025-02-02,free,small
user_2986,2025-01-04,free,medium
user_2987,2025-01-16,free,medium
user_2988,2025-01-19,free,small
user_2989,2025-01-09,free,small
user_2990,2025-02-14,free,medium
user_2991,2025-02-28,free,small
user_2992,2025-02-10,premium,medium
user_2993,2025-01-18,premium,medium
user_2994,2025-02-23,free,small
user_2995,2025-01-25,free,small
user_2996,2025-01-19,free,small
user_2997,2025-02-02,premium,medium
user_2998,2025-02-08,free,medium
user_2999,2025-02-07,premium,medium
user_3000,2025-02-22,free,large
user_3001,2025-02-07,free,small
user_3002,2025-01-29,free,medium
user_3003,2025-01-27,free,medium
user_3004,2025-01-05,free,medium
user_3005,2025-02-02,free,medium
user_3006,2025-02-13,free,small
user_3007,2025-01-29,free,small
user_3008,2025-01-17,free,medium
user_3009,2025-01-05,free,small
user_3010,2025-01-30,free,small
user_3011,2025-01-27,free,small
user_3012,2025-01-16,free,small
user_3013,2025-02-06,free,medium
user_3014,2025-01-23,free,small
user_3015,2025-02-21,free,small
user_3016,2025-02-22,premium,small
user_3017,2025-01-08,free,medium
user_3018,2025-01-04,free,medium
user_3019,2025-02-10,free,small
user_3020,2025-01-24,premium,small
user_3021,2025-01-30,free,small
user_3022,2025-01-16,free,medium
user_3023,2025-02-06,free,medium
user_3024,2025-02-14,free,large
user_3025,2025-01-18,free,small
user_3026,2025-01-31,free,small
user_3027,2025-01-01,free,large
user_3028,2025-01-07,free,small
user_3029,2025-01-03,free,medium
user_3030,2025-01-11,free,medium
user_3031,2025-02-09,premium,small
user_3032,2025-02-26,free,medium
user_3033,2025-02-12,premium,medium
user_3034,2025-02-20,premium,medium
user_3035,2025-02-02,free,large
user_3036,2025-02-06,free,small
user_3037,2025-02-09,free,small
user_3038,2025-02-16,free,small
user_3039,2025-01-31,premium,small
user_3040,2025-01-14,free,small
user_3041,2025-01-10,free,large
user_3042,2025-01-27,free,small
user_3043,2025-01-13,free,small
user_3044,2025-01-01,free,medium
user_3045,2025-01-29,premium,small
user_3046,2025-02-24,free,large
user_3047,2025-02-12,premium,small
user_3048,2025-01-11,free,medium
user_3049,2025-01-16,premium,small
user_3050,2025-01-26,free,medium
user_3051,2025-01-14,free,medium
user_3052,2025-02-25,free,small
user_3053,2025-02-01,free,small
user_3054,2025-02-21,free,small
user_3055,2025-01-01,free,small
user_3056,2025-02-05,free,small
user_3057,2025-02-02,free,medium
user_3058,2025-01-25,premium,medium
user_3059,2025-02-21,free,small
user_3060,2025-01-13,free,medium
user_3061,2025-02-26,premium,small
user_3062,2025-01-22,free,small
user_3063,2025-02-16,free,small
user_3064,2025-01-22,free,small
user_3065,2025-02-27,free,medium
user_3066,2025-02-06,premium,medium
user_3067,2025-01-13,premium,medium
user_3068,2025-02-05,premium,small
user_3069,2025-02-09,free,small
user_3070,2025-02-15,premium,small
user_3071,2025-01-01,free,small
user_3072,2025-02-02,free,medium
user_3073,2025-02-21,free,small
user_3074,2025-01-06,free,small
user_3075,2025-02-02,free,small
user_3076,2025-02-10,free,small
user_3077,2025-01-05,free,medium
user_3078,2025-01-30,free,medium
user_3079,2025-01-26,free,small
user_3080,2025-03-01,free,small
user_3081,2025-01-31,free,small
user_3082,2025-02-02,free,small
user_3083,2025-02-01,premium,small
user_3084,2025-01-07,free,small
user_3085,2025-01-30,premium,small
user_3086,2025-02-13,free,small
user_3087,2025-02-01,free,medium
user_3088,2025-02-23,premium,small
user_3089,2025-01-01,free,large
user_3090,2025-01-17,free,small
user_3091,2025-02-04,free,small
user_3092,2025-01-02,free,medium
user_3093,2025-02-20,premium,small
user_3094,2025-02-14,free,small
user_3095,2025-02-10,free,medium
user_3096,2025-01-19,free,small
user_3097,2025-02-17,free,medium
user_3098,2025-02-12,free,small
user_3099,2025-01-16,free,small
user_3100,2025-02-26,free,large
user_3101,2025-01-10,free,large
user_3102,2025-01-09,free,medium
user_3103,2025-02-12,free,small
user_3104,2025-01-17,free,small
user_3105,2025-02-19,free,small
user_3106,2025-02-26,free,small
user_3107,2025-01-11,free,small
user_3108,2025-02-04,free,medium
user_3109,2025-01-16,free,large
user_3110,2025-02-06,free,small
user_3111,2025-02-10,free,small
user_3112,2025-02-14,free,medium
user_3113,2025-02-07,free,small
user_3114,2025-02-21,free,small
user_3115,2025-01-19,free,medium
user_3116,2025-02-13,free,small
user_3117,2025-01-16,free,small
user_3118,2025-02-16,premium,medium
user_3119,2025-01-11,free,small
user_3120,2025-01-01,free,medium
user_3121,2025-01-26,free,small
user_3122,2025-02-21,free,small
user_3123,2025-01-31,free,small
user_3124,2025-02-20,free,medium
user_3125,2025-02-19,premium,medium
user_3126,2025-02-02,free,medium
user_3127,2025-01-23,free,small
user_3128,2025-01-06,free,small
user_3129,2025-01-13,free,small
user_3130,2025-01-16,free,small
user_3131,2025-02-23,premium,small
user_3132,2025-02-18,premium,large
user_3133,2025-02-13,free,large
user_3134,2025-01-29,free,small
user_3135,2025-01-26,free,small
user_3136,2025-01-03,premium,large
user_3137,2025-01-31,premium,small
user_3138,2025-02-27,free,small
user_3139,2025-01-24,free,small
user_3140,2025-01-29,free,small
user_3141,2025-01-30,free,large
user_3142,2025-02-06,premium,medium
user_3143,2025-01-30,free,small
user_3144,2025-01-07,free,large
user_3145,2025-02-22,free,small
user_3146,2025-02-23,free,small
user_3147,2025-01-27,free,small
user_3148,2025-01-10,free,medium
user_3149,2025-02-23,free,small
user_3150,2025-01-30,free,small
user_3151,2025-01-02,free,large
user_3152,2025-01-03,free,small
user_3153,2025-02-26,free,medium
user_3154,2025-01-18,free,small
user_3155,2025-01-26,free,small
user_3156,2025-02-21,free,small
user_3157,2025-01-24,free,small
user_3158,2025-01-14,free,medium
user_3159,2025-02-04,free,small
user_3160,2025-01-08,free,medium
user_3161,2025-01-10,free,small
user_3162,2025-01-23,premium,medium
user_3163,2025-01-29,free,medium
user_3164,2025-02-03,premium,small
user_3165,2025-01-08,premium,small
user_3166,2025-02-13,free,small
user_3167,2025-01-29,premium,medium
user_3168,2025-01-03,free,medium
user_3169,2025-01-10,free,small
user_3170,2025-01-01,free,small
user_3171,2025-01-15,free,medium
user_3172,2025-02-06,free,small
user_3173,2025-01-08,free,small
user_3174,2025-01-19,free,large
user_3175,2025-01-12,free,medium
user_3176,2025-02-20,free,small
user_3177,2025-01-25,free,medium
user_3178,2025-01-04,free,large
user_3179,2025-02-28,premium,small
user_3180,2025-01-02,free,small
user_3181,2025-01-17,free,small
user_3182,2025-01-11,free,medium
user_3183,2025-01-23,free,small
user_3184,2025-03-01,free,small
user_3185,2025-01-29,premium,small
user_3186,2025-03-01,free,small
user_3187,2025-01-16,free,small
user_3188,2025-02-24,free,small
user_3189,2025-01-04,free,small
user_3190,2025-02-21,free,large
user_3191,2025-01-11,free,large
user_3192,2025-01-10,free,small
user_3193,2025-01-01,free,medium
user_3194,2025-01-12,free,small
user_3195,2025-01-04,premium,large
user_3196,2025-02-26,free,medium
user_3197,2025-02-22,free,small
user_3198,2025-02-23,premium,medium
user_3199,2025-01-22,free,medium
user_3200,2025-01-09,free,small
user_3201,2025-01-25,free,large
user_3202,2025-01-21,free,medium
user_3203,2025-01-25,free,small
user_3204,2025-02-28,premium,medium
user_3205,2025-02-20,free,small
user_3206,2025-02-07,premium,small
user_3207,2025-01-22,free,small
user_3208,2025-01-09,free,small
user_3209,2025-01-16,free,medium
user_3210,2025-02-20,free,small
user_3211,2025-01-05,free,small
user_3212,2025-02-25,free,small
user_3213,2025-02-28,free,medium
user_3214,2025-02-09,premium,small
user_3215,2025-02-20,free,medium
user_3216,2025-02-05,free,medium
user_3217,2025-02-28,premium,small
user_3218,2025-01-31,free,large
user_3219,2025-01-30,free,small
user_3220,2025-01-19,free,large
user_3221,2025-01-01,premium,medium
user_3222,2025-02-09,free,medium
user_3223,2025-02-26,free,small
user_3224,2025-02-20,free,small
user_3225,2025-02-16,free,small
user_3226,2025-01-19,free,small
user_3227,2025-01-12,free,small
user_3228,2025-02-27,free,small
user_3229,2025-01-06,free,small
user_3230,2025-01-26,free,small
user_3231,2025-01-24,free,medium
user_3232,2025-01-16,free,small
user_3233,2025-02-04,premium,small
user_3234,2025-01-10,free,small
user_3235,2025-01-01,free,small
user_3236,2025-01-10,premium,large
user_3237,2025-01-16,free,small
user_3238,2025-01-17,free,small
user_3239,2025-01-19,free,small
user_3240,2025-02-11,premium,medium
user_3241,2025-02-03,free,medium
user_3242,2025-01-01,free,small
user_3243,2025-02-28,free,small
user_3244,2025-01-06,free,small
user_3245,2025-01-07,free,small
user_3246,2025-02-01,free,medium
user_3247,2025-01-05,free,small
user_3248,2025-02-04,free,medium
user_3249,2025-01-24,free,small
user_3250,2025-01-15,free,small
user_3251,2025-02-06,free,small
user_3252,2025-01-23,premium,large
user_3253,2025-01-18,free,small
user_3254,2025-01-26,free,small
user_3255,2025-01-07,free,medium
user_3256,2025-02-25,free,small
user_3257,2025-01-12,free,medium
user_3258,2025-01-10,free,small
user_3259,2025-02-17,premium,small
user_3260,2025-02-27,free,small
user_3261,2025-01-10,premium,medium
user_3262,2025-01-10,free,small
user_3263,2025-01-09,free,small
user_3264,2025-01-24,premium,medium
user_3265,2025-02-08,premium,medium
user_3266,2025-01-12,premium,medium
user_3267,2025-01-12,free,large
user_3268,2025-02-19,free,small
user_3269,2025-02-06,free,medium
user_3270,2025-02-04,premium,medium
user_3271,2025-02-19,premium,medium
user_3272,2025-01-09,free,small
user_3273,2025-01-05,free,small
user_3274,2025-02-07,premium,medium
user_3275,2025-02-20,free,small
user_3276,2025-01-18,free,medium
user_3277,2025-01-03,free,small
user_3278,2025-02-24,free,small
user_3279,2025-01-27,free,small
user_3280,2025-01-24,free,small
user_3281,2025-01-30,free,medium
user_3282,2025-01-24,premium,medium
user_3283,2025-02-08,free,small
user_3284,2025-01-05,premium,small
user_3285,2025-02-19,free,small
user_3286,2025-01-24,free,small
user_3287,2025-02-26,free,small
user_3288,2025-02-14,free,small
user_3289,2025-02-22,premium,small
user_3290,2025-01-06,free,small
user_3291,2025-02-13,free,large
user_3292,2025-02-21,premium,small
user_3293,2025-01-12,premium,small
user_3294,2025-02-10,free,small
user_3295,2025-01-25,premium,medium
user_3296,2025-01-16,free,small
user_3297,2025-01-21,free,medium
user_3298,2025-02-10,free,medium
user_3299,2025-01-22,free,small
user_3300,2025-01-31,free,medium
user_3301,2025-02-04,free,small
user_3302,2025-01-11,free,small
user_3303,2025-01-08,free,small
user_3304,2025-01-24,free,medium
user_3305,2025-01-30,free,medium
user_3306,2025-01-28,free,small
user_3307,2025-02-20,premium,medium
user_3308,2025-01-24,premium,medium
user_3309,2025-01-09,free,small
user_3310,2025-02-09,free,medium
user_3311,2025-01-05,free,large
user_3312,2025-02-14,premium,small
user_3313,2025-01-29,free,small
user_3314,2025-02-22,free,small
user_3315,2025-02-28,free,large
user_3316,2025-02-16,free,medium
user_3317,2025-01-26,free,medium
user_3318,2025-02-12,free,small
user_3319,2025-01-05,free,medium
user_3320,2025-01-26,free,small
user_3321,2025-02-05,free,medium
user_3322,2025-01-13,free,small
user_3323,2025-02-23,free,small
user_3324,2025-02-09,free,small
user_3325,2025-02-14,free,small
user_3326,2025-01-27,free,small
user_3327,2025-01-27,free,medium
user_3328,2025-01-25,free,small
user_3329,2025-02-02,free,medium
user_3330,2025-01-14,free,small
user_3331,2025-01-15,free,medium
user_3332,2025-02-24,premium,large
user_3333,2025-01-15,free,small
user_3334,2025-02-02,free,medium
user_3335,2025-02-14,premium,small
user_3336,2025-02-24,free,large
user_3337,2025-02-22,free,small
user_3338,2025-01-16,premium,small
user_3339,2025-02-13,free,small
user_3340,2025-02-14,premium,medium
user_3341,2025-01-30,free,medium
user_3342,2025-02-22,free,small
user_3343,2025-02-14,free,large
user_3344,2025-01-15,free,small
user_3345,2025-02-06,free,small
user_3346,2025-01-14,premium,small
user_3347,2025-02-09,premium,large
user_3348,2025-01-27,free,small
user_3349,2025-01-24,free,small
user_3350,2025-02-10,premium,small
user_3351,2025-01-31,free,large
user_3352,2025-01-29,free,medium
user_3353,2025-01-17,free,large
user_3354,2025-01-17,free,medium
user_3355,2025-02-25,premium,small
user_3356,2025-02-13,free,large
user_3357,2025-01-18,free,small
user_3358,2025-01-13,free,small
user_3359,2025-01-21,free,small
user_3360,2025-02-11,free,small
user_3361,2025-01-04,free,medium
user_3362,2025-01-25,premium,small
user_3363,2025-02-18,free,small
user_3364,2025-02-11,free,small
user_3365,2025-01-04,premium,medium
user_3366,2025-02-02,free,medium
user_3367,2025-01-30,premium,small
user_3368,2025-02-05,free,medium
user_3369,2025-02-15,premium,small
user_3370,2025-02-17,premium,small
user_3371,2025-02-18,free,small
user_3372,2025-02-13,free,small
user_3373,2025-01-04,free,medium
user_3374,2025-02-22,free,large
user_3375,2025-02-26,premium,small
user_3376,2025-01-07,free,small
user_3377,2025-01-05,free,small
user_3378,2025-01-16,free,small
user_3379,2025-01-02,free,large
user_3380,2025-01-06,free,small
user_3381,2025-01-05,free,small
user_3382,2025-01-18,free,medium
user_3383,2025-01-31,free,small
user_3384,2025-01-23,free,medium
user_3385,2025-01-15,free,medium
user_3386,2025-01-03,free,medium
user_3387,2025-02-14,free,small
user_3388,2025-02-06,free,small
user_3389,2025-01-01,free,small
user_3390,2025-01-31,free,medium
user_3391,2025-01-08,free,small
user_3392,2025-01-15,free,small
user_3393,2025-01-10,premium,small
user_3394,2025-02-22,free,small
user_3395,2025-01-19,free,large
user_3396,2025-01-12,free,small
user_3397,2025-02-15,free,large
user_3398,2025-02-12,free,large
user_3399,2025-01-18,free,medium
user_3400,2025-01-29,free,small
user_3401,2025-01-08,free,medium
user_3402,2025-01-22,premium,small
user_3403,2025-02-14,free,medium
user_3404,2025-01-03,premium,small
user_3405,2025-01-11,free,medium
user_3406,2025-01-13,free,small
user_3407,2025-01-09,free,small
user_3408,2025-02-06,premium,small
user_3409,2025-02-27,free,small
user_3410,2025-02-20,premium,small
user_3411,2025-02-03,free,small
user_3412,2025-02-21,free,small
user_3413,2025-02-14,free,large
user_3414,2025-01-19,free,small
user_3415,2025-01-08,premium,small
user_3416,2025-01-29,free,small
user_3417,2025-02-15,free,small
user_3418,2025-02-16,free,small
user_3419,2025-01-07,free,small
user_3420,2025-01-19,free,small
user_3421,2025-02-06,premium,large
user_3422,2025-02-12,free,medium
user_3423,2025-02-23,free,small
user_3424,2025-01-22,free,small
user_3425,2025-02-03,free,small
user_3426,2025-02-02,free,small
user_3427,2025-01-10,free,small
user_3428,2025-01-07,free,small
user_3429,2025-02-04,free,small
user_3430,2025-01-22,free,small
user_3431,2025-01-22,free,large
user_3432,2025-01-15,free,small
user_3433,2025-02-06,premium,small
user_3434,2025-02-27,premium,medium
user_3435,2025-01-19,premium,small
user_3436,2025-01-28,premium,small
user_3437,2025-01-17,free,medium
user_3438,2025-02-13,free,medium
user_3439,2025-01-12,free,medium
user_3440,2025-01-24,free,small
user_3441,2025-01-13,free,medium
user_3442,2025-01-08,free,small
user_3443,2025-01-07,free,small
user_3444,2025-02-12,free,small
user_3445,2025-01-28,free,small
user_3446,2025-01-15,free,small
user_3447,2025-02-26,free,small
